date,overnight_rate,yield_2y,yield_3y,yield_5y,yield_7y,yield_10y,yield_long,usdcad_legacy,usdcad_current,usdcad,yield_spread_10y_2y
2012-07-20,1.0,0.95,1.0,1.15,1.36,1.61,2.24,1.0114,,1.0114,0.6600000000000001
2012-07-23,1.0,0.93,0.97,1.12,1.33,1.58,2.21,1.0172,,1.0172,0.65
2012-07-24,1.0,0.93,0.97,1.12,1.33,1.58,2.2,1.0208,,1.0208,0.65
2012-07-25,1.0,0.96,1.0,1.16,1.35,1.6,2.22,1.0181,,1.0181,0.6400000000000001
2012-07-26,1.0,1.01,1.06,1.21,1.4,1.64,2.27,1.0101,,1.0101,0.6299999999999999
2012-07-27,1.0,1.11,1.16,1.33,1.51,1.75,2.33,1.006,,1.006,0.6399999999999999
2012-07-30,1.0,1.09,1.14,1.3,1.47,1.7,2.29,1.0033,,1.0033,0.6099999999999999
2012-07-31,1.0,1.08,1.12,1.27,1.45,1.68,2.27,1.0014,,1.0014,0.5999999999999999
2012-08-01,1.0,1.1,1.14,1.3,1.48,1.71,2.29,1.0017,,1.0017,0.6099999999999999
2012-08-02,1.0,1.06,1.11,1.25,1.44,1.67,2.25,1.0062,,1.0062,0.6099999999999999
2012-08-03,1.0,1.12,1.17,1.34,1.54,1.77,2.31,0.9986,,0.9986,0.6499999999999999
2012-08-06,1.0,,,,,,,,,,
2012-08-07,1.0,1.17,1.22,1.41,1.61,1.84,2.37,0.9964,,0.9964,0.6700000000000002
2012-08-08,1.0,1.16,1.21,1.39,1.59,1.82,2.35,0.9947,,0.9947,0.6600000000000001
2012-08-09,1.0,1.16,1.2,1.39,1.58,1.81,2.33,0.9924,,0.9924,0.6500000000000001
2012-08-10,1.0,1.13,1.17,1.36,1.55,1.78,2.32,0.9916,,0.9916,0.6500000000000001
2012-08-13,1.0,1.14,1.19,1.38,1.57,1.8,2.33,0.9933,,0.9933,0.6600000000000001
2012-08-14,1.0,1.18,1.23,1.43,1.63,1.85,2.37,0.9914,,0.9914,0.6700000000000002
2012-08-15,1.0,1.25,1.29,1.51,1.72,1.95,2.46,0.9891,,0.9891,0.7
2012-08-16,1.0,1.24,1.28,1.51,1.72,1.96,2.49,0.9881,,0.9881,0.72
2012-08-17,1.0,1.2,1.31,1.5,1.69,1.94,2.48,0.9885,,0.9885,0.74
2012-08-20,1.0,1.19,1.31,1.49,1.68,1.94,2.48,0.989,,0.989,0.75
2012-08-21,1.0,1.18,1.3,1.48,1.67,1.92,2.47,0.9864,,0.9864,0.74
2012-08-22,1.0,1.12,1.23,1.39,1.58,1.84,2.41,0.9929,,0.9929,0.72
2012-08-23,1.0,1.13,1.23,1.39,1.57,1.82,2.4,0.9928,,0.9928,0.6900000000000002
2012-08-24,1.0,1.15,1.25,1.4,1.57,1.83,2.41,0.992,,0.992,0.6800000000000002
2012-08-27,1.0,1.16,1.25,1.39,1.55,1.8,2.38,0.9892,,0.9892,0.6400000000000001
2012-08-28,1.0,1.17,1.26,1.39,1.55,1.8,2.36,0.9864,,0.9864,0.6300000000000001
2012-08-29,1.0,1.15,1.23,1.38,1.54,1.8,2.37,0.9875,,0.9875,0.6500000000000001
2012-08-30,1.0,1.13,1.21,1.34,1.5,1.77,2.34,0.9926,,0.9926,0.6400000000000001
2012-08-31,1.0,1.15,1.22,1.36,1.51,1.77,2.34,0.9863,,0.9863,0.6200000000000001
2012-09-03,1.0,,,,,,,,,,
2012-09-04,1.0,1.12,1.19,1.32,1.47,1.74,2.31,0.9863,,0.9863,0.6199999999999999
2012-09-05,1.0,1.11,1.18,1.32,1.48,1.75,2.33,0.9902,,0.9902,0.6399999999999999
2012-09-06,1.0,1.16,1.24,1.4,1.57,1.84,2.4,0.9825,,0.9825,0.6800000000000002
2012-09-07,1.0,1.18,1.25,1.42,1.58,1.85,2.43,0.9778,,0.9778,0.6700000000000002
2012-09-10,1.0,1.17,1.25,1.4,1.55,1.83,2.42,0.9762,,0.9762,0.6600000000000001
2012-09-11,1.0,1.17,1.26,1.41,1.58,1.85,2.44,0.9724,,0.9724,0.6800000000000002
2012-09-12,1.0,1.19,1.28,1.45,1.62,1.9,2.49,0.9757,,0.9757,0.71
2012-09-13,1.0,1.17,1.25,1.42,1.6,1.88,2.47,0.9753,,0.9753,0.71
2012-09-14,1.0,1.2,1.3,1.48,1.67,1.97,2.54,0.971,,0.971,0.77
2012-09-17,1.0,1.19,1.29,1.46,1.65,1.94,2.52,0.9723,,0.9723,0.75
2012-09-18,1.0,1.18,1.27,1.43,1.62,1.91,2.49,0.9742,,0.9742,0.73
2012-09-19,1.0,1.17,1.26,1.41,1.59,1.89,2.46,0.9745,,0.9745,0.72
2012-09-20,1.0,1.15,1.23,1.38,1.57,1.86,2.42,0.9774,,0.9774,0.7100000000000002
2012-09-21,1.0,1.14,1.22,1.38,1.56,1.85,2.42,0.9754,,0.9754,0.7100000000000002
2012-09-24,1.0,1.12,1.2,1.35,1.53,1.82,2.39,0.9801,,0.9801,0.7
2012-09-25,1.0,1.12,1.21,1.36,1.53,1.81,2.38,0.977,,0.977,0.69
2012-09-26,1.0,1.09,1.16,1.31,1.47,1.75,2.33,0.9842,,0.9842,0.6599999999999999
2012-09-27,1.0,1.1,1.17,1.32,1.48,1.75,2.35,0.9814,,0.9814,0.6499999999999999
2012-09-28,1.0,1.07,1.14,1.3,1.45,1.73,2.32,0.9837,,0.9837,0.6599999999999999
2012-10-01,1.0,1.06,1.14,1.28,1.43,1.71,2.32,0.9827,,0.9827,0.6499999999999999
2012-10-02,1.0,1.06,1.14,1.29,1.44,1.72,2.32,0.9829,,0.9829,0.6599999999999999
2012-10-03,1.0,1.06,1.14,1.28,1.44,1.72,2.32,0.987,,0.987,0.6599999999999999
2012-10-04,1.0,1.09,1.17,1.32,1.48,1.76,2.37,0.9822,,0.9822,0.6699999999999999
2012-10-05,1.0,1.14,1.22,1.37,1.53,1.81,2.4,0.9763,,0.9763,0.6700000000000002
2012-10-08,1.0,,,,,,,,,,
2012-10-09,1.0,1.14,1.22,1.37,1.52,1.8,2.4,0.9788,,0.9788,0.6600000000000001
2012-10-10,1.0,1.14,1.22,1.36,1.52,1.79,2.4,0.9787,,0.9787,0.6500000000000001
2012-10-11,1.0,1.15,1.23,1.37,1.53,1.81,2.4,0.9782,,0.9782,0.6600000000000001
2012-10-12,1.0,1.14,1.22,1.37,1.52,1.8,2.39,0.9799,,0.9799,0.6600000000000001
2012-10-15,1.0,1.08,1.17,1.33,1.5,1.8,2.41,0.9784,,0.9784,0.72
2012-10-16,1.0,1.08,1.17,1.34,1.52,1.83,2.44,0.9854,,0.9854,0.75
2012-10-17,1.0,1.13,1.23,1.42,1.6,1.91,2.5,0.9796,,0.9796,0.78
2012-10-18,1.0,1.12,1.22,1.41,1.59,1.89,2.48,0.9808,,0.9808,0.7699999999999998
2012-10-19,1.0,1.09,1.18,1.36,1.54,1.84,2.43,0.9932,,0.9932,0.75
2012-10-22,1.0,1.09,1.19,1.38,1.56,1.87,2.45,0.9938,,0.9938,0.78
2012-10-23,1.0,1.14,1.24,1.4,1.56,1.85,2.42,0.9934,,0.9934,0.7100000000000002
2012-10-24,1.0,1.12,1.21,1.39,1.56,1.84,2.42,0.9946,,0.9946,0.72
2012-10-25,1.0,1.14,1.24,1.43,1.6,1.89,2.46,0.9942,,0.9942,0.75
2012-10-26,1.0,1.12,1.21,1.39,1.56,1.84,2.41,0.999,,0.999,0.72
2012-10-29,1.0,1.08,1.18,1.35,1.52,1.79,2.38,1.0004,,1.0004,0.71
2012-10-30,1.0,1.1,1.19,1.37,1.54,1.81,2.4,0.9994,,0.9994,0.71
2012-10-31,1.0,1.07,1.17,1.34,1.51,1.78,2.38,0.9996,,0.9996,0.71
2012-11-01,1.0,1.07,1.16,1.33,1.5,1.78,2.38,0.9973,,0.9973,0.71
2012-11-02,1.0,1.06,1.16,1.32,1.49,1.77,2.36,0.9964,,0.9964,0.71
2012-11-05,1.0,1.07,1.16,1.32,1.49,1.76,2.35,0.9965,,0.9965,0.69
2012-11-06,1.0,1.11,1.2,1.37,1.54,1.8,2.38,0.9936,,0.9936,0.69
2012-11-07,1.0,1.07,1.16,1.32,1.48,1.74,2.34,0.9972,,0.9972,0.6699999999999999
2012-11-08,1.0,1.07,1.15,1.29,1.45,1.72,2.31,0.9986,,0.9986,0.6499999999999999
2012-11-09,1.0,1.08,1.16,1.3,1.45,1.71,2.31,1.0006,,1.0006,0.6299999999999999
2012-11-12,1.0,,,,,,,,,,
2012-11-13,1.0,1.07,1.14,1.29,1.44,1.69,2.29,1.0016,,1.0016,0.6199999999999999
2012-11-14,1.0,1.07,1.14,1.29,1.44,1.7,2.29,1.0018,,1.0018,0.6299999999999999
2012-11-15,1.0,1.07,1.15,1.31,1.46,1.72,2.31,1.0025,,1.0025,0.6499999999999999
2012-11-16,1.0,1.07,1.14,1.29,1.44,1.69,2.29,1.0028,,1.0028,0.6199999999999999
2012-11-19,1.0,1.1,1.17,1.32,1.48,1.73,2.33,0.9964,,0.9964,0.6299999999999999
2012-11-20,1.0,1.11,1.19,1.35,1.5,1.76,2.35,0.997,,0.997,0.6499999999999999
2012-11-21,1.0,1.11,1.19,1.34,1.5,1.76,2.35,0.998,,0.998,0.6499999999999999
2012-11-22,1.0,1.11,1.18,1.35,1.51,1.77,2.36,0.9974,,0.9974,0.6599999999999999
2012-11-23,1.0,1.12,1.2,1.36,1.52,1.79,2.36,0.9927,,0.9927,0.6699999999999999
2012-11-26,1.0,1.1,1.18,1.34,1.5,1.76,2.34,0.9949,,0.9949,0.6599999999999999
2012-11-27,1.0,1.09,1.17,1.32,1.48,1.73,2.31,0.9936,,0.9936,0.6399999999999999
2012-11-28,1.0,1.09,1.16,1.31,1.46,1.72,2.3,0.9929,,0.9929,0.6299999999999999
2012-11-29,1.0,1.08,1.15,1.3,1.45,1.7,2.29,0.993,,0.993,0.6199999999999999
2012-11-30,1.0,1.07,1.13,1.28,1.44,1.7,2.29,0.9932,,0.9932,0.6299999999999999
2012-12-03,1.0,1.06,1.13,1.28,1.44,1.7,2.3,0.9928,,0.9928,0.6399999999999999
2012-12-04,1.0,1.06,1.13,1.27,1.43,1.7,2.3,0.9927,,0.9927,0.6399999999999999
2012-12-05,1.0,1.04,1.11,1.26,1.42,1.68,2.29,0.9912,,0.9912,0.6399999999999999
2012-12-06,1.0,1.04,1.11,1.26,1.42,1.69,2.3,0.991,,0.991,0.6499999999999999
2012-12-07,1.0,1.06,1.13,1.29,1.45,1.71,2.31,0.989,,0.989,0.6499999999999999
2012-12-10,1.0,1.05,1.13,1.28,1.44,1.7,2.31,0.9872,,0.9872,0.6499999999999999
2012-12-11,1.0,1.07,1.14,1.3,1.46,1.73,2.33,0.9867,,0.9867,0.6599999999999999
2012-12-12,1.0,1.09,1.16,1.32,1.49,1.76,2.37,0.9854,,0.9854,0.6699999999999999
2012-12-13,1.0,1.12,1.19,1.36,1.53,1.8,2.4,0.9847,,0.9847,0.6799999999999999
2012-12-14,1.0,1.12,1.2,1.36,1.53,1.79,2.38,0.986,,0.986,0.6699999999999999
2012-12-17,1.0,1.15,1.23,1.4,1.56,1.83,2.4,0.9841,,0.9841,0.6800000000000002
2012-12-18,1.0,1.15,1.23,1.4,1.57,1.84,2.42,0.9854,,0.9854,0.6900000000000002
2012-12-19,1.0,1.14,1.22,1.4,1.57,1.84,2.42,0.9868,,0.9868,0.7000000000000002
2012-12-20,1.0,1.13,1.21,1.39,1.57,1.84,2.41,0.9883,,0.9883,0.7100000000000002
2012-12-21,1.0,1.12,1.19,1.36,1.54,1.8,2.37,0.9942,,0.9942,0.6799999999999999
2012-12-24,1.0,1.12,1.2,1.37,1.55,1.82,2.37,0.9913,,0.9913,0.7
2012-12-25,1.0,,,,,,,,,,
2012-12-26,1.0,,,,,,,,,,
2012-12-27,1.0,1.14,1.21,1.37,1.54,1.79,2.35,0.9949,,0.9949,0.6500000000000001
2012-12-28,1.0,1.13,1.2,1.36,1.52,1.77,2.34,0.9952,,0.9952,0.6400000000000001
2012-12-31,1.0,1.14,1.21,1.38,1.55,1.8,2.36,0.9949,,0.9949,0.6600000000000001
2013-01-01,1.0,,,,,,,,,,
2013-01-02,1.0,1.17,1.24,1.43,1.6,1.87,2.42,0.9859,,0.9859,0.7000000000000002
2013-01-03,1.0,1.19,1.26,1.47,1.65,1.92,2.48,0.9853,,0.9853,0.73
2013-01-04,1.0,1.21,1.28,1.49,1.67,1.94,2.48,0.9856,,0.9856,0.73
2013-01-07,1.0,1.2,1.28,1.48,1.66,1.94,2.49,0.986,,0.986,0.74
2013-01-08,1.0,1.17,1.24,1.45,1.63,1.91,2.47,0.9873,,0.9873,0.74
2013-01-09,1.0,1.17,1.24,1.44,1.63,1.91,2.47,0.9868,,0.9868,0.74
2013-01-10,1.0,1.19,1.27,1.48,1.67,1.96,2.52,0.986,,0.986,0.77
2013-01-11,1.0,1.19,1.27,1.48,1.66,1.94,2.5,0.9841,,0.9841,0.75
2013-01-14,1.0,1.19,1.27,1.47,1.66,1.94,2.5,0.984,,0.984,0.75
2013-01-15,1.0,1.18,1.25,1.45,1.64,1.91,2.48,0.9839,,0.9839,0.73
2013-01-16,1.0,1.17,1.24,1.44,1.62,1.89,2.46,0.985,,0.985,0.72
2013-01-17,1.0,1.2,1.28,1.48,1.67,1.95,2.51,0.9853,,0.9853,0.75
2013-01-18,1.0,1.18,1.26,1.47,1.65,1.92,2.49,0.9937,,0.9937,0.74
2013-01-21,1.0,1.19,1.27,1.48,1.67,1.93,2.51,0.9933,,0.9933,0.74
2013-01-22,1.0,1.17,1.25,1.46,1.64,1.91,2.5,0.9934,,0.9934,0.74
2013-01-23,1.0,1.12,1.2,1.4,1.59,1.87,2.47,0.9986,,0.9986,0.75
2013-01-24,1.0,1.12,1.2,1.41,1.6,1.89,2.48,1.0026,,1.0026,0.7699999999999998
2013-01-25,1.0,1.14,1.23,1.46,1.65,1.95,2.53,1.0078,,1.0078,0.81
2013-01-28,1.0,1.15,1.24,1.48,1.67,1.96,2.54,1.0069,,1.0069,0.81
2013-01-29,1.0,1.17,1.25,1.51,1.7,2.0,2.57,1.0029,,1.0029,0.8300000000000001
2013-01-30,1.0,1.16,1.25,1.5,1.7,1.99,2.57,1.0033,,1.0033,0.8300000000000001
2013-01-31,1.0,1.16,1.25,1.5,1.69,1.99,2.57,0.9992,,0.9992,0.8300000000000001
2013-02-01,1.0,1.19,1.28,1.53,1.73,2.04,2.63,0.9987,,0.9987,0.8500000000000001
2013-02-04,1.0,1.15,1.24,1.48,1.68,1.99,2.59,0.9977,,0.9977,0.8400000000000001
2013-02-05,1.0,1.17,1.25,1.5,1.71,2.02,2.62,0.9972,,0.9972,0.8500000000000001
2013-02-06,1.0,1.16,1.24,1.49,1.69,1.99,2.6,0.996,,0.996,0.8300000000000001
2013-02-07,1.0,1.15,1.23,1.48,1.69,1.99,2.6,0.9993,,0.9993,0.8400000000000001
2013-02-08,1.0,1.1,1.18,1.43,1.65,1.96,2.57,1.002,,1.002,0.8599999999999999
2013-02-11,1.0,1.11,1.19,1.44,1.65,1.97,2.59,1.0065,,1.0065,0.8599999999999999
2013-02-12,1.0,1.12,1.2,1.46,1.68,2.0,2.61,1.0029,,1.0029,0.8799999999999999
2013-02-13,1.0,1.15,1.22,1.5,1.71,2.03,2.64,1.002,,1.002,0.8799999999999999
2013-02-14,1.0,1.13,1.2,1.47,1.69,2.0,2.61,1.0008,,1.0008,0.8700000000000001
2013-02-15,1.0,1.13,1.2,1.47,1.69,2.01,2.63,1.007,,1.007,0.8799999999999999
2013-02-18,1.0,,,,,,,,,,
2013-02-19,1.0,1.13,1.21,1.48,1.69,2.02,2.64,1.0118,,1.0118,0.8900000000000001
2013-02-20,1.0,1.12,1.2,1.46,1.68,2.02,2.64,1.0163,,1.0163,0.8999999999999999
2013-02-21,1.0,1.11,1.18,1.45,1.66,1.98,2.61,1.0185,,1.0185,0.8699999999999999
2013-02-22,1.0,1.07,1.14,1.4,1.61,1.94,2.58,1.0224,,1.0224,0.8699999999999999
2013-02-25,1.0,1.01,1.09,1.33,1.55,1.87,2.53,1.0265,,1.0265,0.8600000000000001
2013-02-26,1.0,1.0,1.08,1.32,1.54,1.86,2.53,1.028,,1.028,0.8600000000000001
2013-02-27,1.0,1.0,1.08,1.32,1.53,1.86,2.53,1.025,,1.025,0.8600000000000001
2013-02-28,1.0,0.96,1.03,1.28,1.5,1.84,2.52,1.0285,,1.0285,0.8800000000000001
2013-03-01,1.0,0.94,1.09,1.3,1.47,1.8,2.49,1.0285,,1.0285,0.8600000000000001
2013-03-04,1.0,0.94,1.09,1.3,1.47,1.81,2.5,1.0298,,1.0298,0.8700000000000001
2013-03-05,1.0,0.95,1.11,1.31,1.48,1.81,2.51,1.029,,1.029,0.8600000000000001
2013-03-06,1.0,0.93,1.09,1.3,1.48,1.84,2.55,1.0314,,1.0314,0.91
2013-03-07,1.0,0.96,1.12,1.34,1.53,1.88,2.58,1.0302,,1.0302,0.9199999999999999
2013-03-08,1.0,0.98,1.15,1.39,1.57,1.93,2.62,1.0273,,1.0273,0.95
2013-03-11,1.0,0.98,1.15,1.39,1.57,1.95,2.63,1.0268,,1.0268,0.97
2013-03-12,1.0,0.96,1.13,1.35,1.54,1.91,2.61,1.0254,,1.0254,0.95
2013-03-13,1.0,0.97,1.14,1.37,1.56,1.92,2.61,1.0273,,1.0273,0.95
2013-03-14,1.0,1.0,1.18,1.41,1.59,1.95,2.62,1.0261,,1.0261,0.95
2013-03-15,1.0,0.99,1.15,1.36,1.55,1.89,2.59,1.0193,,1.0193,0.8999999999999999
2013-03-18,1.0,0.98,1.14,1.34,1.53,1.86,2.56,1.0217,,1.0217,0.8800000000000001
2013-03-19,1.0,0.97,1.12,1.31,1.49,1.82,2.52,1.0274,,1.0274,0.8500000000000001
2013-03-20,1.0,0.98,1.14,1.34,1.53,1.86,2.56,1.0268,,1.0268,0.8800000000000001
2013-03-21,1.0,0.98,1.12,1.31,1.49,1.82,2.52,1.0241,,1.0241,0.8400000000000001
2013-03-22,1.0,0.99,1.12,1.32,1.61,1.82,2.53,1.0225,,1.0225,0.8300000000000001
2013-03-25,1.0,1.0,1.12,1.32,1.61,1.82,2.53,1.0218,,1.0218,0.8200000000000001
2013-03-26,1.0,1.01,1.12,1.33,1.61,1.82,2.54,1.0166,,1.0166,0.81
2013-03-27,1.0,1.0,1.1,1.29,1.56,1.76,2.49,1.017,,1.017,0.76
2013-03-28,1.0,1.0,1.1,1.3,1.56,1.76,2.5,1.0156,,1.0156,0.76
2013-03-29,1.0,,,,,,,,,,
2013-04-01,1.0,0.99,1.09,1.27,1.53,1.84,2.49,1.0167,,1.0167,0.8500000000000001
2013-04-02,1.0,1.0,1.1,1.29,1.56,1.87,2.5,1.0148,,1.0148,0.8700000000000001
2013-04-03,1.0,0.99,1.09,1.26,1.52,1.83,2.45,1.0134,,1.0134,0.8400000000000001
2013-04-04,1.0,0.99,1.07,1.24,1.48,1.79,2.42,1.0139,,1.0139,0.8
2013-04-05,1.0,0.98,1.05,1.23,1.45,1.75,2.36,1.0191,,1.0191,0.77
2013-04-08,1.0,0.99,1.07,1.24,1.46,1.76,2.37,1.0198,,1.0198,0.77
2013-04-09,1.0,1.0,1.08,1.24,1.47,1.77,2.39,1.0162,,1.0162,0.77
2013-04-10,1.0,0.99,1.08,1.26,1.5,1.8,2.44,1.015,,1.015,0.81
2013-04-11,1.0,0.98,1.06,1.24,1.47,1.78,2.43,1.0107,,1.0107,0.8
2013-04-12,1.0,0.95,1.03,1.19,1.43,1.74,2.39,1.0134,,1.0134,0.79
2013-04-15,1.0,0.93,1.01,1.18,1.41,1.71,2.36,1.0206,,1.0206,0.7799999999999999
2013-04-16,1.0,0.94,1.02,1.19,1.43,1.73,2.38,1.023,,1.023,0.79
2013-04-17,1.0,0.93,1.02,1.18,1.41,1.71,2.36,1.0262,,1.0262,0.7799999999999999
2013-04-18,1.0,0.94,1.02,1.18,1.4,1.7,2.35,1.0255,,1.0255,0.76
2013-04-19,1.0,0.94,1.02,1.18,1.41,1.71,2.36,1.0264,,1.0264,0.77
2013-04-22,1.0,0.94,1.02,1.18,1.41,1.71,2.37,1.0263,,1.0263,0.77
2013-04-23,1.0,0.94,1.03,1.19,1.42,1.72,2.38,1.0259,,1.0259,0.78
2013-04-24,1.0,0.94,1.03,1.19,1.42,1.72,2.38,1.027,,1.027,0.78
2013-04-25,1.0,0.95,1.04,1.2,1.44,1.74,2.4,1.0194,,1.0194,0.79
2013-04-26,1.0,0.93,1.02,1.18,1.4,1.7,2.37,1.017,,1.017,0.7699999999999999
2013-04-29,1.0,0.93,1.02,1.17,1.4,1.7,2.37,1.0138,,1.0138,0.7699999999999999
2013-04-30,1.0,0.92,1.02,1.16,1.4,1.69,2.37,1.0072,,1.0072,0.7699999999999999
2013-05-01,1.0,0.91,1.01,1.15,1.38,1.68,2.35,1.0084,,1.0084,0.7699999999999999
2013-05-02,1.0,0.91,1.01,1.15,1.37,1.67,2.35,1.0083,,1.0083,0.7599999999999999
2013-05-03,1.0,0.96,1.06,1.23,1.47,1.77,2.44,1.0079,,1.0079,0.81
2013-05-06,1.0,0.97,1.08,1.26,1.5,1.8,2.47,1.0075,,1.0075,0.8300000000000001
2013-05-07,1.0,0.98,1.08,1.28,1.52,1.82,2.48,1.0052,,1.0052,0.8400000000000001
2013-05-08,1.0,0.97,1.08,1.27,1.5,1.81,2.46,1.0023,,1.0023,0.8400000000000001
2013-05-09,1.0,0.97,1.08,1.26,1.5,1.8,2.45,1.0027,,1.0027,0.8300000000000001
2013-05-10,1.0,1.0,1.12,1.33,1.58,1.88,2.51,1.0124,,1.0124,0.8799999999999999
2013-05-13,1.0,1.01,1.13,1.35,1.61,1.9,2.53,1.0108,,1.0108,0.8899999999999999
2013-05-14,1.0,1.04,1.16,1.39,1.66,1.95,2.56,1.0148,,1.0148,0.9099999999999999
2013-05-15,1.0,1.03,1.15,1.36,1.63,1.92,2.53,1.0173,,1.0173,0.8899999999999999
2013-05-16,1.0,1.01,1.12,1.33,1.6,1.88,2.49,1.0163,,1.0163,0.8699999999999999
2013-05-17,1.0,1.01,1.13,1.35,1.63,1.92,2.53,1.0269,,1.0269,0.9099999999999999
2013-05-20,1.0,,,,,,,,,,
2013-05-21,1.0,1.01,1.12,1.33,1.61,1.91,2.53,1.0277,,1.0277,0.8999999999999999
2013-05-22,1.0,1.03,1.15,1.38,1.67,1.96,2.57,1.0333,,1.0333,0.9299999999999999
2013-05-23,1.0,1.04,1.15,1.38,1.66,1.96,2.57,1.031,,1.031,0.9199999999999999
2013-05-24,1.0,1.03,1.14,1.37,1.66,1.95,2.56,1.0323,,1.0323,0.9199999999999999
2013-05-27,1.0,1.04,1.15,1.4,1.7,1.99,2.6,1.0329,,1.0329,0.95
2013-05-28,1.0,1.07,1.18,1.48,1.78,2.07,2.66,1.0371,,1.0371,0.9999999999999998
2013-05-29,1.0,1.07,1.18,1.47,1.78,2.07,2.65,1.037,,1.037,0.9999999999999998
2013-05-30,1.0,1.08,1.19,1.48,1.77,2.07,2.64,1.0309,,1.0309,0.9899999999999998
2013-05-31,1.0,1.08,1.19,1.48,1.77,2.06,2.63,1.0339,,1.0339,0.98
2013-06-03,1.0,1.07,1.17,1.46,1.76,2.05,2.6,1.0291,,1.0291,0.9799999999999998
2013-06-04,1.0,1.07,1.17,1.48,1.79,2.08,2.64,1.0348,,1.0348,1.01
2013-06-05,1.0,1.05,1.15,1.45,1.76,2.05,2.62,1.0345,,1.0345,0.9999999999999998
2013-06-06,1.0,1.05,1.15,1.44,1.76,2.04,2.62,1.0238,,1.0238,0.99
2013-06-07,1.0,1.13,1.23,1.56,1.87,2.15,2.72,1.021,,1.021,1.02
2013-06-10,1.0,1.16,1.27,1.63,1.92,2.2,2.75,1.0187,,1.0187,1.0400000000000003
2013-06-11,1.0,1.15,1.26,1.6,1.89,2.17,2.72,1.019,,1.019,1.02
2013-06-12,1.0,1.15,1.26,1.63,1.92,2.2,2.75,1.0202,,1.0202,1.0500000000000003
2013-06-13,1.0,1.12,1.22,1.56,1.86,2.14,2.69,1.017,,1.017,1.02
2013-06-14,1.0,1.1,1.19,1.52,1.83,2.12,2.68,1.0177,,1.0177,1.02
2013-06-17,1.0,1.11,1.19,1.53,1.85,2.14,2.69,1.0176,,1.0176,1.03
2013-06-18,1.0,1.11,1.2,1.54,1.86,2.15,2.7,1.0209,,1.0209,1.0399999999999998
2013-06-19,1.0,1.17,1.27,1.65,1.96,2.25,2.75,1.0187,,1.0187,1.08
2013-06-20,1.0,1.18,1.29,1.7,2.02,2.32,2.8,1.0387,,1.0387,1.14
2013-06-21,1.0,1.23,1.35,1.81,2.15,2.45,2.9,1.047,,1.047,1.2200000000000002
2013-06-24,1.0,1.24,1.37,1.85,2.19,2.49,2.93,1.0532,,1.0532,1.2500000000000002
2013-06-25,1.0,1.25,1.37,1.86,2.22,2.53,2.97,1.0513,,1.0513,1.2799999999999998
2013-06-26,1.0,1.23,1.35,1.84,2.2,2.5,2.96,1.0469,,1.0469,1.27
2013-06-27,1.0,1.2,1.32,1.78,2.12,2.42,2.9,1.048,,1.048,1.22
2013-06-28,1.0,1.22,1.35,1.8,2.13,2.44,2.89,1.0512,,1.0512,1.22
2013-07-01,1.0,,,,,,,,,,
2013-07-02,1.0,1.2,1.32,1.77,2.11,2.41,2.86,1.053,,1.053,1.2100000000000002
2013-07-03,1.0,1.19,1.32,1.77,2.11,2.42,2.86,1.0523,,1.0523,1.23
2013-07-04,1.0,1.18,1.3,1.76,2.1,2.41,2.86,1.0513,,1.0513,1.2300000000000002
2013-07-05,1.0,1.23,1.35,1.87,2.23,2.55,2.97,1.0568,,1.0568,1.3199999999999998
2013-07-08,1.0,1.16,1.28,1.79,2.15,2.48,2.92,1.0576,,1.0576,1.32
2013-07-09,1.0,1.15,1.26,1.78,2.14,2.47,2.93,1.053,,1.053,1.3200000000000003
2013-07-10,1.0,1.16,1.27,1.82,2.18,2.51,2.96,1.0511,,1.0511,1.3499999999999999
2013-07-11,1.0,1.13,1.24,1.75,2.11,2.44,2.92,1.0389,,1.0389,1.31
2013-07-12,1.0,1.14,1.24,1.75,2.1,2.43,2.92,1.0392,,1.0392,1.2900000000000003
2013-07-15,1.0,1.13,1.24,1.73,2.08,2.41,2.92,1.0413,,1.0413,1.2800000000000002
2013-07-16,1.0,1.12,1.22,1.7,2.07,2.4,2.92,1.0388,,1.0388,1.2799999999999998
2013-07-17,1.0,1.09,1.18,1.66,2.03,2.37,2.9,1.0425,,1.0425,1.28
2013-07-18,1.0,1.09,1.19,1.68,2.06,2.4,2.92,1.0396,,1.0396,1.3099999999999998
2013-07-19,1.0,1.08,1.19,1.65,2.02,2.36,2.89,1.0363,,1.0363,1.2799999999999998
2013-07-22,1.0,1.09,1.19,1.65,2.02,2.36,2.88,1.0337,,1.0337,1.2699999999999998
2013-07-23,1.0,1.11,1.22,1.69,2.06,2.4,2.92,1.0304,,1.0304,1.2899999999999998
2013-07-24,1.0,1.15,1.26,1.76,2.13,2.48,2.98,1.0298,,1.0298,1.33
2013-07-25,1.0,1.15,1.26,1.74,2.12,2.46,2.97,1.0283,,1.0283,1.31
2013-07-26,1.0,1.15,1.26,1.72,2.1,2.45,2.95,1.0291,,1.0291,1.3000000000000003
2013-07-29,1.0,1.16,1.27,1.75,2.13,2.48,2.98,1.0261,,1.0261,1.32
2013-07-30,1.0,1.18,1.29,1.79,2.16,2.5,3.02,1.0293,,1.0293,1.32
2013-07-31,1.0,1.15,1.27,1.74,2.11,2.45,2.97,1.0287,,1.0287,1.3000000000000003
